company_name,evidence_query,evidence_year,new_region,unique_document_id,avg_evidence_score,std_error_evidence_score
American Electric Power,Energy and Resource Efficiency,2020,united_states,1,-1.0,
American Electric Power,Energy and Resource Efficiency,2021,united_states,1,2.0,
American Electric Power,GHG Emission Regulation,2014,united_states,1,-2.0,
American Electric Power,GHG Emission Regulation,2015,united_states,10,-1.0,0.4472135954999579
American Electric Power,GHG Emission Regulation,2016,united_states,5,-0.4,0.7483314773547882
American Electric Power,GHG Emission Regulation,2017,united_states,2,-0.5,1.4999999999999998
American Electric Power,GHG Emission Regulation,2018,united_states,2,-1.0,1.0
American Electric Power,GHG Emission Regulation,2019,united_states,1,-1.0,
American Electric Power,GHG Emission Regulation,2022,united_states,2,0.0,0.0
American Electric Power,Renewable Energy,2014,united_states,1,-2.0,
American Electric Power,Renewable Energy,2016,united_states,3,-0.6666666666666666,0.33333333333333337
American Electric Power,Renewable Energy,2018,united_states,2,-1.0,1.0
American Electric Power,Renewable Energy,2019,united_states,4,-1.0,0.408248290463863
American Electric Power,Renewable Energy,2020,united_states,1,-2.0,
American Electric Power,Renewable Energy,2021,united_states,3,0.0,1.0
American Electric Power,Renewable Energy,2022,united_states,9,-0.2222222222222222,0.5211573066470477
American Electric Power,Support of UN Climate Process,2016,global,1,1.0,
American Electric Power,Support of UN Climate Process,2017,united_states,1,1.0,
American Electric Power,Support of UN Climate Process,2018,global,1,0.0,
American Electric Power,Support of UN Climate Process,2021,united_states,1,1.0,
American Electric Power,Supporting the Need for Regulations,2018,united_states,1,-1.0,
American Electric Power,Supporting the Need for Regulations,2020,united_states,1,0.0,0.0
American Electric Power,Supporting the Need for Regulations,2021,united_states,2,1.0,1.0
American Electric Power,Supporting the Need for Regulations,2022,united_states,5,0.2,0.2
American Electric Power,Transparency on Legislation,2018,united_states,1,-1.0,
American Electric Power,Transparency on Legislation,2021,united_states,2,0.0,1.0
Anglo American,Alignment with IPCC on Climate Action,2015,global,1,1.0,
Anglo American,Alignment with IPCC on Climate Action,2016,global,1,1.0,
Anglo American,Alignment with IPCC on Climate Action,2017,global,3,1.0,0.0
Anglo American,Alignment with IPCC on Climate Action,2019,global,3,0.6666666666666666,0.33333333333333337
Anglo American,Alignment with IPCC on Climate Action,2020,global,2,1.0,0.0
Anglo American,Alignment with IPCC on Climate Action,2021,global,4,1.5,0.28867513459481287
Anglo American,Alignment with IPCC on Climate Action,2022,global,1,1.0,
Anglo American,Carbon Tax,2013,australia,1,-2.0,
Anglo American,Carbon Tax,2015,africa,1,-1.0,
Anglo American,Carbon Tax,2017,africa,2,-1.0,1.0
Anglo American,Carbon Tax,2023,eu,1,-1.0,
Anglo American,Communication of Climate Science,2015,global,1,2.0,
Anglo American,Communication of Climate Science,2017,global,1,1.0,
Anglo American,Communication of Climate Science,2021,global,1,2.0,
Anglo American,Communication of Climate Science,2022,global,1,1.0,
Anglo American,Emissions Trading,2022,australia,1,0.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2014,global,5,-1.8,0.20000000000000004
Anglo American,Energy Transition & Zero Carbon Technologies,2015,africa,1,-2.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2015,global,6,-1.6666666666666667,0.21081851067789195
Anglo American,Energy Transition & Zero Carbon Technologies,2016,africa,1,-2.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2017,africa,1,-2.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2017,global,3,-0.3333333333333333,0.881917103688197
Anglo American,Energy Transition & Zero Carbon Technologies,2018,global,2,-1.0,1.0
Anglo American,Energy Transition & Zero Carbon Technologies,2018,united_kingdom,1,0.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2019,australia,1,-2.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2019,global,4,0.0,0.5477225575051661
Anglo American,Energy Transition & Zero Carbon Technologies,2020,asia,1,0.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2020,australia,1,-2.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2020,eu,2,1.0,0.0
Anglo American,Energy Transition & Zero Carbon Technologies,2020,global,8,0.125,0.35038244411336755
Anglo American,Energy Transition & Zero Carbon Technologies,2021,global,14,0.2857142857142857,0.2442429755043172
Anglo American,Energy Transition & Zero Carbon Technologies,2021,south_africa,3,1.0,0.0
Anglo American,Energy Transition & Zero Carbon Technologies,2021,united_kingdom,1,1.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2022,australia,1,1.0,
Anglo American,Energy Transition & Zero Carbon Technologies,2022,eu,2,0.6666666666666666,0.8819171036881969
Anglo American,Energy Transition & Zero Carbon Technologies,2022,global,17,0.5263157894736842,0.14035087719298245
Anglo American,Energy Transition & Zero Carbon Technologies,2022,south_africa,9,0.9,0.1795054935711501
Anglo American,Energy Transition & Zero Carbon Technologies,2023,global,1,1.0,
Anglo American,Energy and Resource Efficiency,2022,global,1,0.0,
Anglo American,GHG Emission Regulation,2020,australia,1,-2.0,
Anglo American,GHG Emission Regulation,2022,eu,1,-1.0,
Anglo American,Renewable Energy,2022,eu,1,0.0,
Anglo American,Support of UN Climate Process,2015,global,1,2.0,
Anglo American,Support of UN Climate Process,2017,global,2,1.5,0.5
Anglo American,Support of UN Climate Process,2019,global,1,1.0,
Anglo American,Support of UN Climate Process,2021,global,2,1.0,0.0
Anglo American,Support of UN Climate Process,2022,global,1,1.0,
Anglo American,Supporting the Need for Regulations,2019,global,1,1.0,
Anglo American,Supporting the Need for Regulations,2020,global,3,0.6666666666666666,0.33333333333333337
Anglo American,Supporting the Need for Regulations,2021,global,1,1.0,
Anglo American,Supporting the Need for Regulations,2022,global,1,1.0,
Anglo American,Transparency on Legislation,2017,global,1,-1.0,
Antam (Aneka Tambang),Alignment with IPCC on Climate Action,2020,asia,1,0.0,
Antam (Aneka Tambang),Alignment with IPCC on Climate Action,2022,asia,5,1.0,0.0
Antam (Aneka Tambang),Alignment with IPCC on Climate Action,2022,global,1,1.0,
Antam (Aneka Tambang),Communication of Climate Science,2020,global,1,1.0,
Antam (Aneka Tambang),Communication of Climate Science,2021,global,1,1.0,
Antam (Aneka Tambang),Communication of Climate Science,2022,global,1,1.0,
Antam (Aneka Tambang),Energy Transition & Zero Carbon Technologies,2022,asia,2,1.0,0.0
Antam (Aneka Tambang),Energy Transition & Zero Carbon Technologies,2022,global,1,0.0,
ArcelorMittal,Alignment with IPCC on Climate Action,2013,global,1,-2.0,
ArcelorMittal,Alignment with IPCC on Climate Action,2018,global,1,1.0,
ArcelorMittal,Alignment with IPCC on Climate Action,2019,global,1,2.0,
ArcelorMittal,Alignment with IPCC on Climate Action,2020,eu,2,1.5,0.5
ArcelorMittal,Alignment with IPCC on Climate Action,2020,global,3,2.0,0.0
ArcelorMittal,Alignment with IPCC on Climate Action,2021,eu,1,2.0,
ArcelorMittal,Alignment with IPCC on Climate Action,2021,global,3,2.0,0.0
ArcelorMittal,Alignment with IPCC on Climate Action,2022,eu,3,0.6666666666666666,0.8819171036881969
ArcelorMittal,Alignment with IPCC on Climate Action,2022,global,2,2.0,0.0
ArcelorMittal,Alignment with IPCC on Climate Action,2022,united_states,1,2.0,
ArcelorMittal,Alignment with IPCC on Climate Action,2023,global,1,1.0,
ArcelorMittal,Carbon Tax,2013,africa,1,-2.0,
ArcelorMittal,Carbon Tax,2014,africa,3,-1.3333333333333333,0.3333333333333333
ArcelorMittal,Carbon Tax,2014,global,1,-1.0,
ArcelorMittal,Carbon Tax,2015,global,3,-1.5,0.28867513459481287
ArcelorMittal,Carbon Tax,2017,global,1,-1.0,
ArcelorMittal,Carbon Tax,2018,africa,2,-2.0,0.0
ArcelorMittal,Carbon Tax,2018,global,1,-1.0,
ArcelorMittal,Carbon Tax,2018,south_africa,1,-1.0,
ArcelorMittal,Carbon Tax,2019,eu,2,1.0,0.0
ArcelorMittal,Carbon Tax,2019,global,1,-1.0,
ArcelorMittal,Carbon Tax,2019,south_africa,1,-1.0,
ArcelorMittal,Carbon Tax,2020,eu,11,0.0,0.30151134457776363
ArcelorMittal,Carbon Tax,2020,global,2,0.3333333333333333,0.6666666666666667
ArcelorMittal,Carbon Tax,2021,eu,6,0.3333333333333333,0.421637021355784
ArcelorMittal,Carbon Tax,2021,global,1,1.0,
ArcelorMittal,Carbon Tax,2021,south_africa,1,1.0,
ArcelorMittal,Carbon Tax,2022,eu,6,-0.8333333333333334,0.16666666666666669
ArcelorMittal,Carbon Tax,2022,global,1,1.0,
ArcelorMittal,Communication of Climate Science,2022,global,1,1.0,
ArcelorMittal,Disclosure on Relationships,2015,global,1,0.0,
ArcelorMittal,Disclosure on Relationships,2017,global,1,0.0,
ArcelorMittal,Disclosure on Relationships,2018,global,1,0.0,
ArcelorMittal,Disclosure on Relationships,2019,global,1,-2.0,
ArcelorMittal,Disclosure on Relationships,2020,global,1,-1.0,
ArcelorMittal,Disclosure on Relationships,2022,global,1,0.0,
ArcelorMittal,Emissions Trading,2010,eu,1,-2.0,
ArcelorMittal,Emissions Trading,2012,eu,1,-2.0,
ArcelorMittal,Emissions Trading,2013,eu,1,-2.0,
ArcelorMittal,Emissions Trading,2014,eu,2,-1.0,0.0
ArcelorMittal,Emissions Trading,2015,eu,2,-2.0,0.0
ArcelorMittal,Emissions Trading,2015,global,1,-1.0,
ArcelorMittal,Emissions Trading,2016,eu,4,-1.25,0.25
ArcelorMittal,Emissions Trading,2016,global,1,0.0,0.0
ArcelorMittal,Emissions Trading,2017,eu,7,-0.875,0.29504842217604116
ArcelorMittal,Emissions Trading,2018,eu,4,-0.25,0.25
ArcelorMittal,Emissions Trading,2019,eu,1,-1.0,
ArcelorMittal,Emissions Trading,2020,eu,1,0.0,
ArcelorMittal,Emissions Trading,2021,eu,3,0.0,0.5773502691896258
ArcelorMittal,Emissions Trading,2022,eu,5,-0.8,0.19999999999999998
ArcelorMittal,Emissions Trading,2022,global,1,0.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2017,global,2,1.0,0.0
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2018,eu,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2018,global,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2018,north_america,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2019,eu,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2019,global,2,0.5,0.5
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2019,united_states,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2020,eu,6,0.8333333333333334,0.4013864859597432
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2020,global,3,0.3333333333333333,0.6666666666666667
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2020,united_states,2,1.0,1.0
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2021,eu,9,0.5555555555555556,0.2421610524189263
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2021,europe,2,0.5,0.5
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2021,germany,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2021,global,6,0.6666666666666666,0.210818510677892
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2021,south_africa,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2021,united_states,1,0.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,eu,2,1.0,0.0
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,france,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,germany,1,0.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,global,10,0.7272727272727273,0.14083575804390605
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,spain,2,1.0,0.0
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2022,united_states,1,0.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2023,global,1,1.0,
ArcelorMittal,Energy Transition & Zero Carbon Technologies,2023,india,1,0.0,
ArcelorMittal,Energy and Resource Efficiency,2014,eu,2,-1.5,0.5
ArcelorMittal,Energy and Resource Efficiency,2020,eu,4,1.0,0.408248290463863
ArcelorMittal,Energy and Resource Efficiency,2021,eu,3,0.0,0.5773502691896258
ArcelorMittal,Energy and Resource Efficiency,2021,united_states,1,0.0,
ArcelorMittal,GHG Emission Regulation,2016,global,1,0.0,
ArcelorMittal,GHG Emission Regulation,2019,eu,1,0.0,
ArcelorMittal,GHG Emission Regulation,2019,global,3,0.3333333333333333,0.6666666666666667
ArcelorMittal,GHG Emission Regulation,2020,eu,1,0.0,
ArcelorMittal,GHG Emission Regulation,2020,global,1,-1.0,
ArcelorMittal,GHG Emission Regulation,2021,eu,1,0.0,
ArcelorMittal,GHG Emission Regulation,2021,global,1,-1.0,
ArcelorMittal,GHG Emission Regulation,2022,europe,1,0.0,
ArcelorMittal,GHG Emission Regulation,2022,global,1,1.0,
ArcelorMittal,Renewable Energy,2014,eu,1,-1.0,
ArcelorMittal,Renewable Energy,2018,eu,2,0.5,0.5
ArcelorMittal,Renewable Energy,2018,global,1,1.0,
ArcelorMittal,Renewable Energy,2019,global,2,1.0,0.0
ArcelorMittal,Renewable Energy,2021,united_states,1,0.0,
ArcelorMittal,Renewable Energy,2022,germany,1,0.0,
ArcelorMittal,Renewable Energy,2022,united_states,1,2.0,
ArcelorMittal,Support of UN Climate Process,2016,global,1,1.0,
ArcelorMittal,Support of UN Climate Process,2019,global,1,1.0,
ArcelorMittal,Support of UN Climate Process,2020,global,2,1.0,0.0
ArcelorMittal,Support of UN Climate Process,2021,global,2,1.0,0.0
ArcelorMittal,Support of UN Climate Process,2022,global,2,1.0,0.0
ArcelorMittal,Supporting the Need for Regulations,2014,eu,1,-2.0,
ArcelorMittal,Supporting the Need for Regulations,2015,global,1,-1.0,
ArcelorMittal,Supporting the Need for Regulations,2016,global,1,-1.0,0.0
ArcelorMittal,Supporting the Need for Regulations,2017,eu,1,-1.0,
ArcelorMittal,Supporting the Need for Regulations,2018,eu,1,0.0,
ArcelorMittal,Supporting the Need for Regulations,2018,global,1,-1.0,
ArcelorMittal,Supporting the Need for Regulations,2019,united_states,1,1.0,
ArcelorMittal,Supporting the Need for Regulations,2020,eu,5,1.0,0.0
ArcelorMittal,Supporting the Need for Regulations,2020,global,3,0.3333333333333333,0.33333333333333337
ArcelorMittal,Supporting the Need for Regulations,2021,eu,1,1.0,
ArcelorMittal,Supporting the Need for Regulations,2021,global,2,0.5,0.5
ArcelorMittal,Supporting the Need for Regulations,2022,global,2,1.0,0.0
ArcelorMittal,Supporting the Need for Regulations,2022,united_states,2,2.0,0.0
ArcelorMittal,Transparency on Legislation,2019,global,1,1.0,
ArcelorMittal,Transparency on Legislation,2022,global,1,1.0,
BASF,Alignment with IPCC on Climate Action,2013,eu,1,-1.0,
BASF,Alignment with IPCC on Climate Action,2014,eu,1,-1.0,
BASF,Alignment with IPCC on Climate Action,2015,global,3,0.3333333333333333,0.881917103688197
BASF,Alignment with IPCC on Climate Action,2017,global,2,0.5,1.4999999999999998
BASF,Alignment with IPCC on Climate Action,2017,united_states,1,1.0,
BASF,Alignment with IPCC on Climate Action,2018,eu,2,-0.5,0.5
BASF,Alignment with IPCC on Climate Action,2018,europe,1,-1.0,
BASF,Alignment with IPCC on Climate Action,2018,global,1,1.0,
BASF,Alignment with IPCC on Climate Action,2019,global,2,1.0,0.0
BASF,Alignment with IPCC on Climate Action,2019,united_states,1,0.0,
BASF,Alignment with IPCC on Climate Action,2020,eu,8,0.75,0.4531634835874828
BASF,Alignment with IPCC on Climate Action,2020,global,1,0.0,
BASF,Alignment with IPCC on Climate Action,2020,united_states,1,2.0,
BASF,Alignment with IPCC on Climate Action,2021,eu,10,1.1,0.37859388972001823
BASF,Alignment with IPCC on Climate Action,2021,europe,1,-1.0,
BASF,Alignment with IPCC on Climate Action,2021,germany,3,1.0,0.5773502691896258
BASF,Alignment with IPCC on Climate Action,2021,global,3,1.3333333333333333,0.3333333333333333
BASF,Alignment with IPCC on Climate Action,2021,united_states,3,1.3333333333333333,0.3333333333333333
BASF,Alignment with IPCC on Climate Action,2022,eu,3,2.0,0.0
BASF,Alignment with IPCC on Climate Action,2022,global,2,1.0,0.0
BASF,Carbon Tax,2013,united_kingdom,1,-2.0,
BASF,Carbon Tax,2016,united_kingdom,2,-2.0,0.0
BASF,Carbon Tax,2017,germany,1,-1.0,
BASF,Carbon Tax,2019,eu,1,1.0,
BASF,Carbon Tax,2020,eu,6,-1.3333333333333333,0.33333333333333337
BASF,Carbon Tax,2021,eu,5,-1.6,0.4000000000000001
BASF,Carbon Tax,2021,europe,1,-1.0,
BASF,Carbon Tax,2022,eu,2,-1.0,0.0
BASF,Communication of Climate Science,2015,global,2,1.0,0.0
BASF,Communication of Climate Science,2020,global,1,1.0,
BASF,Communication of Climate Science,2021,global,5,1.4,0.24494897427831777
BASF,Communication of Climate Science,2021,united_states,1,1.0,
BASF,Disclosure on Relationships,2014,eu,1,1.0,0.0
BASF,Disclosure on Relationships,2014,global,1,1.0,0.0
BASF,Disclosure on Relationships,2017,global,2,0.0,1.0
BASF,Disclosure on Relationships,2019,global,2,-1.0,0.0
